timestamp,hour,node_id,city,latitude,longitude,irradiance_Wm2,air_temp_C,P_max_W,P_reported_W,fdia_detected,verification_status
2026-05-01T00:00:00+08:00,0,BEI-002,Beijing,39.841326,116.447167,0.0,20.0,0.0,0.0,False,verified
2026-05-01T01:00:00+08:00,1,BEI-002,Beijing,39.841326,116.447167,0.0,19.1,0.0,0.0,False,verified
2026-05-01T02:00:00+08:00,2,BEI-002,Beijing,39.841326,116.447167,0.0,18.2,0.0,0.0,False,verified
2026-05-01T03:00:00+08:00,3,BEI-002,Beijing,39.841326,116.447167,0.0,17.7,0.0,0.0,False,verified
2026-05-01T04:00:00+08:00,4,BEI-002,Beijing,39.841326,116.447167,0.0,17.4,0.0,0.0,False,verified
2026-05-01T05:00:00+08:00,5,BEI-002,Beijing,39.841326,116.447167,0.0,16.5,0.0,0.0,False,verified
2026-05-01T06:00:00+08:00,6,BEI-002,Beijing,39.841326,116.447167,15.0,15.6,180.72,249.39,True,rejected
2026-05-01T07:00:00+08:00,7,BEI-002,Beijing,39.841326,116.447167,99.0,16.0,1190.86,1162.25,False,verified
2026-05-01T08:00:00+08:00,8,BEI-002,Beijing,39.841326,116.447167,252.0,18.3,3003.39,2947.74,False,verified
2026-05-01T09:00:00+08:00,9,BEI-002,Beijing,39.841326,116.447167,429.0,20.6,5065.43,4853.86,False,verified
2026-05-01T10:00:00+08:00,10,BEI-002,Beijing,39.841326,116.447167,584.0,23.0,6828.15,6650.83,False,verified
2026-05-01T11:00:00+08:00,11,BEI-002,Beijing,39.841326,116.447167,700.0,24.5,8133.9,7901.21,False,verified
2026-05-01T12:00:00+08:00,12,BEI-002,Beijing,39.841326,116.447167,763.0,25.5,8829.23,8775.47,False,verified
2026-05-01T13:00:00+08:00,13,BEI-002,Beijing,39.841326,116.447167,745.0,26.5,8585.09,8526.98,False,verified
2026-05-01T14:00:00+08:00,14,BEI-002,Beijing,39.841326,116.447167,685.0,26.5,7893.67,7830.38,False,verified
2026-05-01T15:00:00+08:00,15,BEI-002,Beijing,39.841326,116.447167,527.0,27.0,6060.26,5923.02,False,verified
2026-05-01T16:00:00+08:00,16,BEI-002,Beijing,39.841326,116.447167,348.0,26.6,4008.54,3896.29,False,verified
2026-05-01T17:00:00+08:00,17,BEI-002,Beijing,39.841326,116.447167,220.0,26.1,2539.43,1066.56,True,rejected
2026-05-01T18:00:00+08:00,18,BEI-002,Beijing,39.841326,116.447167,132.63,24.2,1543.06,1537.44,False,verified
2026-05-01T19:00:00+08:00,19,BEI-002,Beijing,39.841326,116.447167,0.63,22.9,7.33,7.05,False,verified
2026-05-01T20:00:00+08:00,20,BEI-002,Beijing,39.841326,116.447167,0.0,21.8,0.0,0.0,False,verified
2026-05-01T21:00:00+08:00,21,BEI-002,Beijing,39.841326,116.447167,0.0,21.0,0.0,0.0,False,verified
2026-05-01T22:00:00+08:00,22,BEI-002,Beijing,39.841326,116.447167,0.0,20.3,0.0,0.0,False,verified
2026-05-01T23:00:00+08:00,23,BEI-002,Beijing,39.841326,116.447167,0.0,19.6,0.0,0.0,False,verified
2026-05-01T00:00:00+08:00,0,BEI-003,Beijing,39.879521,116.376566,0.0,20.0,0.0,0.0,False,verified
2026-05-01T01:00:00+08:00,1,BEI-003,Beijing,39.879521,116.376566,0.0,19.1,0.0,0.0,False,verified
2026-05-01T02:00:00+08:00,2,BEI-003,Beijing,39.879521,116.376566,0.0,18.2,0.0,0.0,False,verified
2026-05-01T03:00:00+08:00,3,BEI-003,Beijing,39.879521,116.376566,0.0,17.7,0.0,632.68,True,rejected
2026-05-01T04:00:00+08:00,4,BEI-003,Beijing,39.879521,116.376566,0.0,17.4,0.0,0.0,False,verified
2026-05-01T05:00:00+08:00,5,BEI-003,Beijing,39.879521,116.376566,0.0,16.5,0.0,0.0,False,verified
2026-05-01T06:00:00+08:00,6,BEI-003,Beijing,39.879521,116.376566,15.0,15.6,130.84,129.44,False,verified
2026-05-01T07:00:00+08:00,7,BEI-003,Beijing,39.879521,116.376566,99.0,16.0,862.28,1336.53,True,rejected
2026-05-01T08:00:00+08:00,8,BEI-003,Beijing,39.879521,116.376566,252.0,18.3,2176.82,2115.05,False,verified
2026-05-01T09:00:00+08:00,9,BEI-003,Beijing,39.879521,116.376566,429.0,20.6,3675.01,3551.82,False,verified
2026-05-01T10:00:00+08:00,10,BEI-003,Beijing,39.879521,116.376566,584.0,23.0,4959.1,9025.56,True,rejected
2026-05-01T11:00:00+08:00,11,BEI-003,Beijing,39.879521,116.376566,700.0,24.5,5911.37,5721.36,False,verified
2026-05-01T12:00:00+08:00,12,BEI-003,Beijing,39.879521,116.376566,763.0,25.5,6419.6,6264.95,False,verified
2026-05-01T13:00:00+08:00,13,BEI-003,Beijing,39.879521,116.376566,745.0,26.5,6244.92,6197.95,False,verified
2026-05-01T14:00:00+08:00,14,BEI-003,Beijing,39.879521,116.376566,685.0,26.5,5741.97,5617.86,False,verified
2026-05-01T15:00:00+08:00,15,BEI-003,Beijing,39.879521,116.376566,527.0,27.0,4409.33,4355.99,False,verified
2026-05-01T16:00:00+08:00,16,BEI-003,Beijing,39.879521,116.376566,348.0,26.6,2916.01,2867.88,False,verified
2026-05-01T17:00:00+08:00,17,BEI-003,Beijing,39.879521,116.376566,220.0,26.1,1846.88,1775.82,False,verified
2026-05-01T18:00:00+08:00,18,BEI-003,Beijing,39.879521,116.376566,132.63,24.2,1121.28,1097.69,False,verified
2026-05-01T19:00:00+08:00,19,BEI-003,Beijing,39.879521,116.376566,0.63,22.9,5.32,5.19,False,verified
2026-05-01T20:00:00+08:00,20,BEI-003,Beijing,39.879521,116.376566,0.0,21.8,0.0,0.0,False,verified
2026-05-01T21:00:00+08:00,21,BEI-003,Beijing,39.879521,116.376566,0.0,21.0,0.0,0.0,False,verified
2026-05-01T22:00:00+08:00,22,BEI-003,Beijing,39.879521,116.376566,0.0,20.3,0.0,0.0,False,verified
2026-05-01T23:00:00+08:00,23,BEI-003,Beijing,39.879521,116.376566,0.0,19.6,0.0,0.0,False,verified
2026-05-01T00:00:00+08:00,0,BEI-004,Beijing,39.982854,116.357346,0.0,20.0,0.0,0.0,False,verified
2026-05-01T01:00:00+08:00,1,BEI-004,Beijing,39.982854,116.357346,0.0,19.1,0.0,0.0,False,verified
2026-05-01T02:00:00+08:00,2,BEI-004,Beijing,39.982854,116.357346,0.0,18.2,0.0,0.0,False,verified
2026-05-01T03:00:00+08:00,3,BEI-004,Beijing,39.982854,116.357346,0.0,17.7,0.0,0.0,False,verified
2026-05-01T04:00:00+08:00,4,BEI-004,Beijing,39.982854,116.357346,0.0,17.4,0.0,0.0,False,verified
2026-05-01T05:00:00+08:00,5,BEI-004,Beijing,39.982854,116.357346,0.0,16.5,0.0,0.0,False,verified
2026-05-01T06:00:00+08:00,6,BEI-004,Beijing,39.982854,116.357346,15.0,15.6,180.16,177.07,False,verified
2026-05-01T07:00:00+08:00,7,BEI-004,Beijing,39.982854,116.357346,99.0,16.0,1187.17,1163.67,False,verified
2026-05-01T08:00:00+08:00,8,BEI-004,Beijing,39.982854,116.357346,252.0,18.3,2993.89,2956.79,False,verified
2026-05-01T09:00:00+08:00,9,BEI-004,Beijing,39.982854,116.357346,429.0,20.6,5049.07,4994.8,False,verified
2026-05-01T10:00:00+08:00,10,BEI-004,Beijing,39.982854,116.357346,584.0,23.0,6805.62,6698.62,False,verified
2026-05-01T11:00:00+08:00,11,BEI-004,Beijing,39.982854,116.357346,700.0,24.5,8106.7,8050.18,False,verified
2026-05-01T12:00:00+08:00,12,BEI-004,Beijing,39.982854,116.357346,763.0,25.5,8799.44,8614.5,False,verified
2026-05-01T13:00:00+08:00,13,BEI-004,Beijing,39.982854,116.357346,745.0,26.5,8555.86,8439.78,False,verified
2026-05-01T14:00:00+08:00,14,BEI-004,Beijing,39.982854,116.357346,685.0,26.5,7866.8,12193.54,True,rejected
2026-05-01T15:00:00+08:00,15,BEI-004,Beijing,39.982854,116.357346,527.0,27.0,6039.54,5967.29,False,verified
2026-05-01T16:00:00+08:00,16,BEI-004,Beijing,39.982854,116.357346,348.0,26.6,3994.88,3903.78,False,verified
2026-05-01T17:00:00+08:00,17,BEI-004,Beijing,39.982854,116.357346,220.0,26.1,2530.81,2492.1,False,verified
2026-05-01T18:00:00+08:00,18,BEI-004,Beijing,39.982854,116.357346,132.63,24.2,1537.92,1499.61,False,verified
2026-05-01T19:00:00+08:00,19,BEI-004,Beijing,39.982854,116.357346,0.63,22.9,7.3,7.22,False,verified
2026-05-01T20:00:00+08:00,20,BEI-004,Beijing,39.982854,116.357346,0.0,21.8,0.0,0.0,False,verified
2026-05-01T21:00:00+08:00,21,BEI-004,Beijing,39.982854,116.357346,0.0,21.0,0.0,0.0,False,verified
2026-05-01T22:00:00+08:00,22,BEI-004,Beijing,39.982854,116.357346,0.0,20.3,0.0,0.0,False,verified
2026-05-01T23:00:00+08:00,23,BEI-004,Beijing,39.982854,116.357346,0.0,19.6,0.0,0.0,False,verified
2026-05-01T00:00:00+08:00,0,BEI-005,Beijing,39.873819,116.406419,0.0,20.0,0.0,0.0,False,verified
2026-05-01T01:00:00+08:00,1,BEI-005,Beijing,39.873819,116.406419,0.0,19.1,0.0,0.0,False,verified
2026-05-01T02:00:00+08:00,2,BEI-005,Beijing,39.873819,116.406419,0.0,18.2,0.0,0.0,False,verified
2026-05-01T03:00:00+08:00,3,BEI-005,Beijing,39.873819,116.406419,0.0,17.7,0.0,0.0,False,verified
2026-05-01T04:00:00+08:00,4,BEI-005,Beijing,39.873819,116.406419,0.0,17.4,0.0,0.0,False,verified
2026-05-01T05:00:00+08:00,5,BEI-005,Beijing,39.873819,116.406419,0.0,16.5,0.0,0.0,False,verified
2026-05-01T06:00:00+08:00,6,BEI-005,Beijing,39.873819,116.406419,15.0,15.6,153.21,64.35,True,rejected
2026-05-01T07:00:00+08:00,7,BEI-005,Beijing,39.873819,116.406419,99.0,16.0,1009.79,1001.32,False,verified
2026-05-01T08:00:00+08:00,8,BEI-005,Beijing,39.873819,116.406419,252.0,18.3,2550.31,1071.13,True,rejected
2026-05-01T09:00:00+08:00,9,BEI-005,Beijing,39.873819,116.406419,429.0,20.6,4307.45,4146.47,False,verified
2026-05-01T10:00:00+08:00,10,BEI-005,Beijing,39.873819,116.406419,584.0,23.0,5815.24,5777.66,False,verified
2026-05-01T11:00:00+08:00,11,BEI-005,Beijing,39.873819,116.406419,700.0,24.5,6933.98,6633.54,False,verified
2026-05-01T12:00:00+08:00,12,BEI-005,Beijing,39.873819,116.406419,763.0,25.5,7531.63,7377.46,False,verified
2026-05-01T13:00:00+08:00,13,BEI-005,Beijing,39.873819,116.406419,745.0,26.5,7328.17,7159.53,False,verified
2026-05-01T14:00:00+08:00,14,BEI-005,Beijing,39.873819,116.406419,685.0,26.5,6737.98,6709.56,False,verified
2026-05-01T15:00:00+08:00,15,BEI-005,Beijing,39.873819,116.406419,527.0,27.0,5174.7,5006.42,False,verified
2026-05-01T16:00:00+08:00,16,BEI-005,Beijing,39.873819,116.406419,348.0,26.6,3421.89,3318.87,False,verified
2026-05-01T17:00:00+08:00,17,BEI-005,Beijing,39.873819,116.406419,220.0,26.1,2167.07,2126.09,False,verified
2026-05-01T18:00:00+08:00,18,BEI-005,Beijing,39.873819,116.406419,132.63,24.2,1315.17,1271.32,False,verified
2026-05-01T19:00:00+08:00,19,BEI-005,Beijing,39.873819,116.406419,0.63,22.9,6.24,6.01,False,verified
2026-05-01T20:00:00+08:00,20,BEI-005,Beijing,39.873819,116.406419,0.0,21.8,0.0,0.0,False,verified
2026-05-01T21:00:00+08:00,21,BEI-005,Beijing,39.873819,116.406419,0.0,21.0,0.0,0.0,False,verified
2026-05-01T22:00:00+08:00,22,BEI-005,Beijing,39.873819,116.406419,0.0,20.3,0.0,0.0,False,verified
2026-05-01T23:00:00+08:00,23,BEI-005,Beijing,39.873819,116.406419,0.0,19.6,0.0,0.0,False,verified
2026-05-01T00:00:00+08:00,0,BEI-006,Beijing,39.884218,116.423545,0.0,20.0,0.0,0.0,False,verified
2026-05-01T01:00:00+08:00,1,BEI-006,Beijing,39.884218,116.423545,0.0,19.1,0.0,0.0,False,verified
2026-05-01T02:00:00+08:00,2,BEI-006,Beijing,39.884218,116.423545,0.0,18.2,0.0,0.0,False,verified
2026-05-01T03:00:00+08:00,3,BEI-006,Beijing,39.884218,116.423545,0.0,17.7,0.0,0.0,False,verified
2026-05-01T04:00:00+08:00,4,BEI-006,Beijing,39.884218,116.423545,0.0,17.4,0.0,0.0,False,verified
2026-05-01T05:00:00+08:00,5,BEI-006,Beijing,39.884218,116.423545,0.0,16.5,0.0,0.0,False,verified
2026-05-01T06:00:00+08:00,6,BEI-006,Beijing,39.884218,116.423545,15.0,15.6,104.27,103.76,False,verified
2026-05-01T07:00:00+08:00,7,BEI-006,Beijing,39.884218,116.423545,99.0,16.0,687.29,700.69,False,verified
2026-05-01T08:00:00+08:00,8,BEI-006,Beijing,39.884218,116.423545,252.0,18.3,1736.73,1709.42,False,verified
2026-05-01T09:00:00+08:00,9,BEI-006,Beijing,39.884218,116.423545,429.0,20.6,2934.88,2875.07,False,verified
2026-05-01T10:00:00+08:00,10,BEI-006,Beijing,39.884218,116.423545,584.0,23.0,3964.45,3860.59,False,verified
2026-05-01T11:00:00+08:00,11,BEI-006,Beijing,39.884218,116.423545,700.0,24.5,4728.82,4640.75,False,verified
2026-05-01T12:00:00+08:00,12,BEI-006,Beijing,39.884218,116.423545,763.0,25.5,5137.64,5054.06,False,verified
2026-05-01T13:00:00+08:00,13,BEI-006,Beijing,39.884218,116.423545,745.0,26.5,5000.06,4886.05,False,verified
2026-05-01T14:00:00+08:00,14,BEI-006,Beijing,39.884218,116.423545,685.0,26.5,4597.37,4472.37,False,verified
2026-05-01T15:00:00+08:00,15,BEI-006,Beijing,39.884218,116.423545,527.0,27.0,3531.16,3492.38,False,verified
2026-05-01T16:00:00+08:00,16,BEI-006,Beijing,39.884218,116.423545,348.0,26.6,2334.83,2315.18,False,verified
2026-05-01T17:00:00+08:00,17,BEI-006,Beijing,39.884218,116.423545,220.0,26.1,1478.46,1440.51,False,verified
2026-05-01T18:00:00+08:00,18,BEI-006,Beijing,39.884218,116.423545,132.63,24.2,896.86,885.57,False,verified
2026-05-01T19:00:00+08:00,19,BEI-006,Beijing,39.884218,116.423545,0.63,22.9,4.25,4.11,False,verified
2026-05-01T20:00:00+08:00,20,BEI-006,Beijing,39.884218,116.423545,0.0,21.8,0.0,0.0,False,verified
2026-05-01T21:00:00+08:00,21,BEI-006,Beijing,39.884218,116.423545,0.0,21.0,0.0,0.0,False,verified
2026-05-01T22:00:00+08:00,22,BEI-006,Beijing,39.884218,116.423545,0.0,20.3,0.0,0.0,False,verified
2026-05-01T23:00:00+08:00,23,BEI-006,Beijing,39.884218,116.423545,0.0,19.6,0.0,0.0,False,verified
2026-05-01T00:00:00+08:00,0,BEI-007,Beijing,39.853613,116.408906,0.0,20.0,0.0,0.0,False,verified
2026-05-01T01:00:00+08:00,1,BEI-007,Beijing,39.853613,116.408906,0.0,19.1,0.0,0.0,False,verified
2026-05-01T02:00:00+08:00,2,BEI-007,Beijing,39.853613,116.408906,0.0,18.2,0.0,698.12,True,rejected
2026-05-01T03:00:00+08:00,3,BEI-007,Beijing,39.853613,116.408906,0.0,17.7,0.0,0.0,False,verified
2026-05-01T04:00:00+08:00,4,BEI-007,Beijing,39.853613,116.408906,0.0,17.4,0.0,0.0,False,verified
2026-05-01T05:00:00+08:00,5,BEI-007,Beijing,39.853613,116.408906,0.0,16.5,0.0,0.0,False,verified
2026-05-01T06:00:00+08:00,6,BEI-007,Beijing,39.853613,116.408906,15.0,15.6,81.37,80.04,False,verified
2026-05-01T07:00:00+08:00,7,BEI-007,Beijing,39.853613,116.408906,99.0,16.0,536.24,518.33,False,verified
2026-05-01T08:00:00+08:00,8,BEI-007,Beijing,39.853613,116.408906,252.0,18.3,1353.71,1349.9,False,verified
2026-05-01T09:00:00+08:00,9,BEI-007,Beijing,39.853613,116.408906,429.0,20.6,2285.34,4159.32,True,rejected
2026-05-01T10:00:00+08:00,10,BEI-007,Beijing,39.853613,116.408906,584.0,23.0,3083.79,3015.77,False,verified
2026-05-01T11:00:00+08:00,11,BEI-007,Beijing,39.853613,116.408906,700.0,24.5,3675.9,3610.27,False,verified
2026-05-01T12:00:00+08:00,12,BEI-007,Beijing,39.853613,116.408906,763.0,25.5,3991.9,3970.2,False,verified
2026-05-01T13:00:00+08:00,13,BEI-007,Beijing,39.853613,116.408906,745.0,26.5,3883.24,3822.81,False,verified
2026-05-01T14:00:00+08:00,14,BEI-007,Beijing,39.853613,116.408906,685.0,26.5,3570.49,3503.44,False,verified
2026-05-01T15:00:00+08:00,15,BEI-007,Beijing,39.853613,116.408906,527.0,27.0,2741.81,2615.03,False,verified
2026-05-01T16:00:00+08:00,16,BEI-007,Beijing,39.853613,116.408906,348.0,26.6,1813.24,1761.59,False,verified
2026-05-01T17:00:00+08:00,17,BEI-007,Beijing,39.853613,116.408906,220.0,26.1,1148.44,1121.82,False,verified
2026-05-01T18:00:00+08:00,18,BEI-007,Beijing,39.853613,116.408906,132.63,24.2,697.26,685.76,False,verified
2026-05-01T19:00:00+08:00,19,BEI-007,Beijing,39.853613,116.408906,0.63,22.9,3.31,3.24,False,verified
2026-05-01T20:00:00+08:00,20,BEI-007,Beijing,39.853613,116.408906,0.0,21.8,0.0,0.0,False,verified
2026-05-01T21:00:00+08:00,21,BEI-007,Beijing,39.853613,116.408906,0.0,21.0,0.0,0.0,False,verified
2026-05-01T22:00:00+08:00,22,BEI-007,Beijing,39.853613,116.408906,0.0,20.3,0.0,0.0,False,verified
2026-05-01T23:00:00+08:00,23,BEI-007,Beijing,39.853613,116.408906,0.0,19.6,0.0,0.0,False,verified
2026-05-01T00:00:00+08:00,0,BEI-008,Beijing,39.911034,116.339428,0.0,20.0,0.0,0.0,False,verified
2026-05-01T01:00:00+08:00,1,BEI-008,Beijing,39.911034,116.339428,0.0,19.1,0.0,0.0,False,verified
2026-05-01T02:00:00+08:00,2,BEI-008,Beijing,39.911034,116.339428,0.0,18.2,0.0,0.0,False,verified
2026-05-01T03:00:00+08:00,3,BEI-008,Beijing,39.911034,116.339428,0.0,17.7,0.0,0.0,False,verified
2026-05-01T04:00:00+08:00,4,BEI-008,Beijing,39.911034,116.339428,0.0,17.4,0.0,0.0,False,verified
2026-05-01T05:00:00+08:00,5,BEI-008,Beijing,39.911034,116.339428,0.0,16.5,0.0,0.0,False,verified
2026-05-01T06:00:00+08:00,6,BEI-008,Beijing,39.911034,116.339428,15.0,15.6,56.14,56.11,False,verified
2026-05-01T07:00:00+08:00,7,BEI-008,Beijing,39.911034,116.339428,99.0,16.0,370.05,367.9,False,verified
2026-05-01T08:00:00+08:00,8,BEI-008,Beijing,39.911034,116.339428,252.0,18.3,935.05,910.59,False,verified
2026-05-01T09:00:00+08:00,9,BEI-008,Beijing,39.911034,116.339428,429.0,20.6,1580.05,1547.92,False,verified
2026-05-01T10:00:00+08:00,10,BEI-008,Beijing,39.911034,116.339428,584.0,23.0,2134.24,2081.38,False,verified
2026-05-01T11:00:00+08:00,11,BEI-008,Beijing,39.911034,116.339428,700.0,24.5,2545.67,2481.58,False,verified
2026-05-01T12:00:00+08:00,12,BEI-008,Beijing,39.911034,116.339428,763.0,25.5,2765.69,2684.39,False,verified
2026-05-01T13:00:00+08:00,13,BEI-008,Beijing,39.911034,116.339428,745.0,26.5,2691.57,2659.41,False,verified
2026-05-01T14:00:00+08:00,14,BEI-008,Beijing,39.911034,116.339428,685.0,26.5,2474.8,2467.5,False,verified
2026-05-01T15:00:00+08:00,15,BEI-008,Beijing,39.911034,116.339428,527.0,27.0,1900.83,1863.46,False,verified
2026-05-01T16:00:00+08:00,16,BEI-008,Beijing,39.911034,116.339428,348.0,26.6,1256.86,1254.78,False,verified
2026-05-01T17:00:00+08:00,17,BEI-008,Beijing,39.911034,116.339428,220.0,26.1,795.87,790.44,False,verified
2026-05-01T18:00:00+08:00,18,BEI-008,Beijing,39.911034,116.339428,132.63,24.2,482.81,464.03,False,verified
2026-05-01T19:00:00+08:00,19,BEI-008,Beijing,39.911034,116.339428,0.63,22.9,2.29,3.55,True,rejected
2026-05-01T20:00:00+08:00,20,BEI-008,Beijing,39.911034,116.339428,0.0,21.8,0.0,0.0,False,verified
2026-05-01T21:00:00+08:00,21,BEI-008,Beijing,39.911034,116.339428,0.0,21.0,0.0,0.0,False,verified
2026-05-01T22:00:00+08:00,22,BEI-008,Beijing,39.911034,116.339428,0.0,20.3,0.0,0.0,False,verified
2026-05-01T23:00:00+08:00,23,BEI-008,Beijing,39.911034,116.339428,0.0,19.6,0.0,0.0,False,verified
2026-05-01T00:00:00+08:00,0,BEI-009,Beijing,39.890835,116.466656,0.0,20.0,0.0,0.0,False,verified
2026-05-01T01:00:00+08:00,1,BEI-009,Beijing,39.890835,116.466656,0.0,19.1,0.0,0.0,False,verified
2026-05-01T02:00:00+08:00,2,BEI-009,Beijing,39.890835,116.466656,0.0,18.2,0.0,0.0,False,verified
2026-05-01T03:00:00+08:00,3,BEI-009,Beijing,39.890835,116.466656,0.0,17.7,0.0,0.0,False,verified
2026-05-01T04:00:00+08:00,4,BEI-009,Beijing,39.890835,116.466656,0.0,17.4,0.0,0.0,False,verified
2026-05-01T05:00:00+08:00,5,BEI-009,Beijing,39.890835,116.466656,0.0,16.5,0.0,861.98,True,rejected
2026-05-01T06:00:00+08:00,6,BEI-009,Beijing,39.890835,116.466656,15.0,15.6,216.03,298.12,True,rejected
2026-05-01T07:00:00+08:00,7,BEI-009,Beijing,39.890835,116.466656,99.0,16.0,1423.52,1357.13,False,verified
2026-05-01T08:00:00+08:00,8,BEI-009,Beijing,39.890835,116.466656,252.0,18.3,3589.78,3478.56,False,verified
2026-05-01T09:00:00+08:00,9,BEI-009,Beijing,39.890835,116.466656,429.0,20.6,6053.75,5919.54,False,verified
2026-05-01T10:00:00+08:00,10,BEI-009,Beijing,39.890835,116.466656,584.0,23.0,8159.44,7849.68,False,verified
2026-05-01T11:00:00+08:00,11,BEI-009,Beijing,39.890835,116.466656,700.0,24.5,9719.05,9483.86,False,verified
2026-05-01T12:00:00+08:00,12,BEI-009,Beijing,39.890835,116.466656,763.0,25.5,10549.37,10535.1,False,verified
2026-05-01T13:00:00+08:00,13,BEI-009,Beijing,39.890835,116.466656,745.0,26.5,10257.14,10208.48,False,verified
2026-05-01T14:00:00+08:00,14,BEI-009,Beijing,39.890835,116.466656,685.0,26.5,9431.07,9335.65,False,verified
2026-05-01T15:00:00+08:00,15,BEI-009,Beijing,39.890835,116.466656,527.0,27.0,7240.39,7017.79,False,verified
2026-05-01T16:00:00+08:00,16,BEI-009,Beijing,39.890835,116.466656,348.0,26.6,4789.23,4686.72,False,verified
2026-05-01T17:00:00+08:00,17,BEI-009,Beijing,39.890835,116.466656,220.0,26.1,3034.08,3005.22,False,verified
2026-05-01T18:00:00+08:00,18,BEI-009,Beijing,39.890835,116.466656,132.63,24.2,1843.81,1778.13,False,verified
2026-05-01T19:00:00+08:00,19,BEI-009,Beijing,39.890835,116.466656,0.63,22.9,8.76,8.94,False,verified
2026-05-01T20:00:00+08:00,20,BEI-009,Beijing,39.890835,116.466656,0.0,21.8,0.0,0.0,False,verified
2026-05-01T21:00:00+08:00,21,BEI-009,Beijing,39.890835,116.466656,0.0,21.0,0.0,0.0,False,verified
2026-05-01T22:00:00+08:00,22,BEI-009,Beijing,39.890835,116.466656,0.0,20.3,0.0,0.0,False,verified
2026-05-01T23:00:00+08:00,23,BEI-009,Beijing,39.890835,116.466656,0.0,19.6,0.0,0.0,False,verified
2026-05-01T00:00:00+08:00,0,BEI-010,Beijing,39.911349,116.344111,0.0,20.0,0.0,0.0,False,verified
2026-05-01T01:00:00+08:00,1,BEI-010,Beijing,39.911349,116.344111,0.0,19.1,0.0,0.0,False,verified
2026-05-01T02:00:00+08:00,2,BEI-010,Beijing,39.911349,116.344111,0.0,18.2,0.0,0.0,False,verified
2026-05-01T03:00:00+08:00,3,BEI-010,Beijing,39.911349,116.344111,0.0,17.7,0.0,0.0,False,verified
2026-05-01T04:00:00+08:00,4,BEI-010,Beijing,39.911349,116.344111,0.0,17.4,0.0,0.0,False,verified
2026-05-01T05:00:00+08:00,5,BEI-010,Beijing,39.911349,116.344111,0.0,16.5,0.0,0.0,False,verified
2026-05-01T06:00:00+08:00,6,BEI-010,Beijing,39.911349,116.344111,15.0,15.6,73.39,71.88,False,verified
